Gene	Microglia	Oligodendrocyte Mature	Oligodendroctye Myelinating	Oligodendroctye Precursor Cells	Committed Oligodendroctye Precursor Cells	Cerebrospinal Fluid-Contacting Neurons	Alpha motor neurons	Gamma motor neurons	Inhibitory	Epyndemal	Excitatory	Astrocyte	Endothelial	Vascular and Leptomeningeal Cells
1700017B05Rik	0.105409255338946	NA	NA	0.0497929597731969	NA	NA	NA	0.114707866935281	0.0350043211125975	0.0851256530758749	0.0158970659108583	0.0636519078860345	NA	0.047511433814558
1700017N19Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
1700019B03Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0318061910415023	NA	NA	NA
1700019D03Rik	NA	0.110073279531974	0.0640841336112001	0.0761860339856396	0.0600480576769077	NA	NA	0.114707866935281	0.0912659689804365	NA	0.0660467164902102	0.0447350560516338	NA	NA
1700019N19Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
1700021F05Rik	NA	0.0764004588930945	0.0785674201318386	0.0643356265818723	0.0943249068338217	0.14142135623731	0.100503781525921	0.189405489524151	0.120213586641867	NA	0.103715608700829	0.0863309537156211	0.180578779628654	0.0900499014719542
1700022I11Rik	NA	0.0457548917453887	0.0640841336112001	NA	0.0346271680532222	NA	NA	NA	NA	NA	0.0275414869223928	0.019156525704423	NA	NA
1700024P16Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	0.114707866935281	NA	NA	0.0275414869223928	NA	NA	NA
1700025G04Rik	0.149906337799172	0.510740950229659	0.575568895046065	0.510973396380262	0.355728709206372	0.492057256667902	0.520755643923296	0.717778325465495	0.494536672047774	0.236514749052436	0.402704467605183	0.313337561279733	0.103142124625879	0.182407600893444
1700028K03Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0371305328616253	0.0851256530758749	0.0318061910415023	NA	NA	0.047511433814558
1700028P14Rik	NA	0.0263981838674227	0.0452678730212593	NA	0.0346271680532222	NA	NA	NA	0.0371305328616253	0.349852740558793	0.0355649002533091	NA	NA	NA
1700029I15Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0303099893180039	NA	0.0275414869223928	0.019156525704423	NA	NA
1700029J07Rik	NA	0.103468286146975	0.0640841336112001	NA	0.0346271680532222	NA	0.100503781525921	0.263523138347365	0.0851786732882696	0.201904410588216	0.107336992895567	0.0863309537156211	0.103142124625879	0.0672672793996312
1700030J22Rik	NA	0.0431331092813754	0.0640841336112001	NA	NA	NA	NA	NA	0.052546738120159	NA	0.0510439614010587	0.0331922586977549	NA	0.047511433814558
1700030K09Rik	0.105409255338946	0.12473451297462	0.144488154263034	0.0769640746278386	0.106172462364243	NA	0.100503781525921	NA	0.13142897738743	0.148522131446501	0.0962941696584194	0.100870230162401	NA	0.111420339342757
1700034J05Rik	0.105409255338946	NA	NA	NA	0.0346271680532222	NA	NA	NA	NA	NA	NA	NA	NA	0.047511433814558
1700037C18Rik	NA	NA	0.0452678730212593	0.0287242494810713	0.0489995957550025	NA	NA	NA	0.0619601996370762	0.0851256530758749	0.0503282034732312	0.0383341585914639	NA	NA
1700037H04Rik	NA	0.0354267565968589	NA	0.0406389919054146	0.069379231313596	0.14142135623731	0.100503781525921	0.234082294392261	0.0917296090400435	NA	0.0799485161335316	0.0469668218313862	0.103142124625879	NA
1700040L02Rik	NA	0.0457548917453887	NA	NA	NA	0.14142135623731	0.100503781525921	NA	0.0886740645946146	0.230283093235919	0.0673209138002511	0.0606785392472833	NA	0.0672672793996312
1700057G04Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
1700066M21Rik	NA	NA	0.0785674201318386	0.0705053365746256	0.0346271680532222	NA	0.100503781525921	0.114707866935281	0.0303099893180039	0.0851256530758749	0.0420916068383757	0.0837785177974015	NA	NA
1700067K01Rik	NA	NA	0.0785674201318386	0.0287242494810713	0.0489995957550025	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
1700088E04Rik	NA	NA	NA	0.0287242494810713	NA	NA	0.175863114528165	NA	0.0708681369193571	0.232747032057864	0.0799485161335316	0.0270963907301702	NA	0.0672672793996312
1700093K21Rik	NA	0.0263981838674227	0.0452678730212593	0.0287242494810713	0.0489995957550025	NA	NA	NA	0.0428845013935118	NA	0.0503282034732312	0.019156525704423	NA	NA
1700102P08Rik	NA	0.0373456843486636	0.0452678730212593	0.0406389919054146	0.0346271680532222	NA	NA	NA	0.0567700281465869	NA	0.0355649002533091	0.0270963907301702	NA	0.047511433814558
1700112E06Rik	0.607657523706831	0.298229271088638	0.386406654833876	0.157574909637871	0.368210585757608	NA	0.274351630584367	0.342083727464118	0.11964510866317	0.182913228254908	0.142412751870187	0.194962265245817	0.180578779628654	0.492881118389142
1700113H08Rik	NA	NA	0.0452678730212593	NA	0.0346271680532222	NA	NA	NA	0.0287532598859581	NA	0.0224846875206644	0.019156525704423	NA	NA
1700123O20Rik	NA	0.0457548917453887	0.0452678730212593	0.0406389919054146	NA	NA	NA	0.114707866935281	0.0428845013935118	NA	0.0158970659108583	0.0542525639180773	NA	0.047511433814558
1700125H20Rik	NA	NA	NA	NA	0.0346271680532222	NA	0.100503781525921	NA	NA	0.0851256530758749	0.0158970659108583	NA	NA	NA
1810011H11Rik	0.241121411085206	NA	0.0452678730212593	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0300523969530582	NA	NA	NA
1810011O10Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0270963907301702	0.103142124625879	0.047511433814558
1810013L24Rik	0.142054117143114	0.26178712949278	0.2870732198296	0.164177114202077	0.207226834179697	NA	0.229415733870562	0.43495883620084	0.24361709598056	0.230283093235919	0.203061318566006	0.228914298918822	0.180578779628654	0.18191216899521
1810022K09Rik	NA	0.0964495613339252	0.115158587205692	0.0643356265818723	0.085074295211124	NA	0.142857142857143	0.114707866935281	0.0751906158146627	NA	0.0815263526091914	0.0553746868397268	0.103142124625879	0.0953462589245592
1810030O07Rik	0.105409255338946	0.106148978486855	0.146581457030589	0.0911731975607399	0.0655403131366345	0.202030508910442	0.281939170354487	0.234082294392261	0.114350661086588	0.0851256530758749	0.106128353291712	0.077319473495506	0.146647115021353	0.117041147196131
1810041L15Rik	0.105409255338946	0.233080822013244	0.5371183705282	0.208594647308626	0.454798609881764	0.398862017608733	0.142857142857143	0.296721213028104	0.162747243975947	0.120824418666035	0.154971519199135	0.0469668218313862	NA	NA
1810043G02Rik	NA	0.108363287882192	NA	0.0287242494810713	0.0489995957550025	0.14142135623731	0.215921894466473	0.163299316185545	0.0990257663373275	0.148522131446501	0.111960596803668	0.0671866714864345	NA	0.0672672793996312
1810046K07Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
1810055G02Rik	NA	0.0699895023619095	0.0452678730212593	0.0968263741002544	0.0776150525706333	0.14142135623731	NA	NA	0.108032846978982	NA	0.0888485605825785	0.0542525639180773	NA	0.0953462589245592
2010003K11Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
2010107E04Rik	NA	0.0764004588930945	0.0785674201318386	0.0705053365746256	0.0489995957550025	NA	NA	0.263523138347365	0.0679000703105592	NA	0.0860935089137273	0.0760992982696827	NA	0.047511433814558
2010107G23Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.052546738120159	NA	0.0402442185315494	0.0270963907301702	NA	NA
2010111I01Rik	0.252262489554756	0.507813196521083	0.409614794183642	0.326878806987197	0.432539213859219	0.795090923140147	0.572012872135954	0.603299749904883	0.514749299294348	0.482767559110005	0.468089000011682	0.266179350712239	0.553398590529466	0.404957899327195
2010300C02Rik	NA	0.0499326363806779	NA	0.0924774814244748	0.0346271680532222	NA	0.135388104721957	0.234082294392261	0.154767510721171	0.120824418666035	0.146294944975508	0.0383341585914639	0.146647115021353	0.0900499014719542
2210011C24Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
2210016F16Rik	NA	0.0457548917453887	NA	0.0497929597731969	NA	NA	0.142857142857143	NA	0.0607036886578925	NA	0.0402442185315494	0.0383341585914639	NA	NA
2210016L21Rik	NA	0.110073279531974	0.0785674201318386	0.0956630247769962	0.116951124642715	NA	0.142857142857143	0.24913643956122	0.173224729288545	NA	0.152775713605792	0.0881101646182624	0.146647115021353	0.047511433814558
2210408I21Rik	0.184637236468999	0.362310045914638	0.374662877990033	0.28502517685141	0.292060773670361	0.502624689950035	0.765344773674503	0.658215582867928	0.441580599492707	0.696908627330784	0.447180419363657	0.33277494474589	0.394610898933592	0.287129638999062
2300009A05Rik	NA	0.0614380990199413	0.0452678730212593	0.0705053365746256	0.069379231313596	NA	0.100503781525921	0.163299316185545	0.0851786732882696	0.0851256530758749	0.045003516037041	0.0553746868397268	0.103142124625879	0.0672672793996312
2310009B15Rik	NA	0.0373456843486636	NA	0.0497929597731969	0.0346271680532222	NA	0.100503781525921	0.114707866935281	0.0303099893180039	NA	0.0355649002533091	0.0270963907301702	0.103142124625879	0.047511433814558
2310011J03Rik	NA	0.0699895023619095	NA	0.0287242494810713	0.0600480576769077	NA	0.100503781525921	NA	0.0567700281465869	NA	0.0318061910415023	0.0542525639180773	NA	0.047511433814558
2310022A10Rik	NA	0.102742136032582	0.0785674201318386	0.0864585626556352	0.0983540479209807	NA	0.142857142857143	0.163299316185545	0.145348621469777	0.120824418666035	0.129436775296599	0.0749073141815368	0.146647115021353	0.12093481103138
2310022B05Rik	NA	0.158057443997873	0.136930639376292	0.0705053365746256	0.0600480576769077	NA	0.142857142857143	0.114707866935281	0.0608847540787339	NA	0.080684690782204	0.18653930568341	0.146647115021353	0.0672672793996312
2310030G06Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0851256530758749	0.0224846875206644	NA	NA	NA
2310033P09Rik	NA	0.0647750275631296	0.0607830673854831	0.0406389919054146	0.0489995957550025	NA	0.175863114528165	0.163299316185545	0.0843244061233496	NA	0.0756684088013431	0.0815289637797966	0.103142124625879	0.047511433814558
2310035C23Rik	0.275045665669012	0.536085874729553	0.509632092696009	0.258634789710631	0.3474970505574	0.345705358827356	0.451625957696989	0.486308904262469	0.387401004174915	0.212397697621437	0.349285946835129	0.266523187856597	0.303239217431561	0.284901441149095
2310036O22Rik	0.105409255338946	0.179010132330345	0.151698886947977	0.0924774814244748	0.110096376512636	0.14142135623731	0.217072381587726	0.114707866935281	0.120357825554397	NA	0.124590412982122	0.115847197875095	0.259645393444749	0.12093481103138
2310039H08Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
2310057M21Rik	NA	0.0699895023619095	0.0640841336112001	0.0643356265818723	0.0489995957550025	NA	NA	NA	0.0567700281465869	NA	0.045003516037041	0.0606785392472833	NA	0.0824786098842323
2310061I04Rik	NA	0.0849377940478526	0.0640841336112001	0.0728296673811822	0.069379231313596	0.14142135623731	0.204124145231932	0.114707866935281	0.105848593228307	0.0851256530758749	0.0781067276547377	0.0575541223257511	NA	0.0824786098842323
2410004B18Rik	NA	0.0591105751776591	0.0452678730212593	NA	0.0600480576769077	NA	NA	0.114707866935281	0.0679000703105592	NA	0.045003516037041	0.0469668218313862	NA	0.047511433814558
2410004P03Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182913228254908	0.0158970659108583	0.019156525704423	NA	NA
2410015M20Rik	NA	0.0263981838674227	0.0452678730212593	0.0497929597731969	0.069379231313596	NA	NA	NA	0.0371305328616253	NA	0.0420916068383757	0.0331922586977549	NA	0.0672672793996312
2410089E03Rik	0.184637236468999	0.283060001099844	0.296051563758693	0.312727943134337	0.287649844768699	0.518321055348816	0.865301981200241	0.886745633181355	0.553496526328134	0.376853790405142	0.509028898643038	0.265745621908098	0.289870481880374	0.292996361324539
2410131K14Rik	NA	0.0807710724212361	0.0452678730212593	0.0761860339856396	0.0489995957550025	NA	0.204124145231932	0.24913643956122	0.108032846978982	0.0851256530758749	0.10066509544178	0.069222420193368	NA	0.0824786098842323
2510009E07Rik	0.202113020863611	0.248670400521644	0.207399554451386	0.160391227193614	0.138409867587369	0.202030508910442	0.383130514088461	0.370809924354783	0.2345772486078	0.148522131446501	0.212905396965171	0.163554180340245	0.282038037408883	0.138303194204478
2610001J05Rik	0.105409255338946	0.052851642258169	0.0452678730212593	0.0287242494810713	0.0489995957550025	NA	NA	NA	0.0644008186111638	0.0851256530758749	0.0420916068383757	0.0664944964228774	NA	0.047511433814558
2610020H08Rik	0.149906337799172	0.0661165153367884	NA	0.139479917286157	0.0927222393528018	NA	NA	NA	0.0789564821144072	0.0851256530758749	0.0880085076972743	0.113858258522361	NA	0.153998100701804
2610301B20Rik	NA	0.0917985092043157	0.227326906521013	0.0999583593569287	0.151004051892424	NA	NA	0.220540545695615	0.141322024098302	0.236514749052436	0.11473722597591	0.132565646014351	NA	0.143838990445615
2610507B11Rik	0.228085776380912	0.286289729530307	0.196513342357859	0.182262891174118	0.210801161501985	0.25	0.408248290463863	0.584593571963653	0.28613614418184	0.172132593164774	0.258214731197088	0.295876260300753	0.303239217431561	0.173673293839437
2610528A11Rik	0.105409255338946	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	NA	NA	NA
2700049A03Rik	0.228085776380912	0.163427048547712	0.144488154263034	0.210777299373808	0.14919557999722	0.14142135623731	0.332242936779464	0.348366507145809	0.232955253201106	0.193166852321564	0.178400554389439	0.195716999948729	0.209656967344384	0.153998100701804
2700060E02Rik	0.105409255338946	0.157553594570137	0.123647839536203	0.111896684997915	0.0776150525706333	0.14142135623731	0.100503781525921	NA	0.11108529759953	0.0851256530758749	0.103670988844557	0.0892692055637308	0.103142124625879	0.0824786098842323
2700062C07Rik	0.105409255338946	0.0647750275631296	0.0452678730212593	0.0705053365746256	0.0776150525706333	NA	0.100503781525921	0.114707866935281	0.100991836058139	0.0851256530758749	0.0781067276547377	0.0841637737191975	NA	0.0953462589245592
2700081O15Rik	0.105409255338946	0.0457548917453887	NA	0.0956630247769962	0.0919462140612284	0.202030508910442	0.100503781525921	0.114707866935281	0.0912659689804365	0.120824418666035	0.0799485161335316	0.120475425905517	0.103142124625879	0.126563449052859
2810004N23Rik	0.149906337799172	0.162846701023303	0.160296003068995	0.101004738057873	0.14919557999722	0.202030508910442	0.215921894466473	0.263523138347365	0.140400569780701	0.120824418666035	0.139368568374307	0.128207837044148	0.146647115021353	0.0824786098842323
2810006K23Rik	NA	0.0457548917453887	0.0640841336112001	0.0671464760467096	0.0600480576769077	NA	NA	NA	0.0712306165774759	0.0851256530758749	0.0527913513734284	0.0542525639180773	NA	0.0672672793996312
2810403A07Rik	0.228085776380912	0.234853199391048	0.247032839434667	0.24592330521805	0.252377232562534	0.274410649974226	0.329617126543608	0.392651994602213	0.275140427313742	0.230283093235919	0.246004295110174	0.264368617121116	0.282038037408883	0.212446601501195
2810428I15Rik	NA	NA	0.0452678730212593	0.0406389919054146	NA	NA	0.192450089729875	0.114707866935281	0.0567700281465869	NA	0.0300523969530582	0.0507392935530357	NA	NA
2810459M11Rik	NA	NA	NA	0.0761860339856396	0.0489995957550025	NA	NA	NA	0.0428845013935118	0.0851256530758749	0.045003516037041	0.0796626445892621	NA	NA
2810474O19Rik	0.241121411085206	0.142156248951225	0.153569492970074	0.133244365538578	0.115540099372931	0.202030508910442	0.301511344577764	0.163299316185545	0.176232150571822	NA	0.153122485687054	0.127065551642806	0.180578779628654	0.166666666666667
2900011O08Rik	NA	0.223779328046197	0.143349380153861	0.294793192753022	0.356511385105447	0.345705358827356	0.45562108082561	0.615580886708018	0.427668684432008	NA	0.423295541128134	0.0793684059809938	NA	0.0672672793996312
2900026A02Rik	0.149906337799172	0.0373456843486636	NA	0.0406389919054146	0.0346271680532222	NA	0.314485451016575	0.405839724956714	0.223284072893016	0.230283093235919	0.231150899936453	0.0671866714864345	0.455661188432884	0.214859458222527
2900092C05Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0158970659108583	0.0270963907301702	NA	NA
3110002H16Rik	0.149906337799172	0.169470606748226	0.165260171758799	0.111896684997915	0.14416100751597	NA	0.19791075025866	0.226871303243258	0.183182391153348	0.148522131446501	0.149072054058307	0.10001852366414	0.103142124625879	0.146328874267337
3110009E18Rik	0.105409255338946	0.113242222578899	0.123647839536203	0.0781516222925553	0.085074295211124	NA	0.100503781525921	0.234082294392261	0.0886740645946146	0.0851256530758749	0.0799485161335316	0.0796626445892621	NA	0.047511433814558
3110035E14Rik	NA	0.0373456843486636	NA	0.373986878828669	0.373225393206033	NA	0.100503781525921	0.201346816564207	0.122856161621373	NA	0.077588052056472	0.077319473495506	NA	0.0824786098842323
3110040N11Rik	NA	0.0992234262979312	0.0785674201318386	0.0575197308543051	0.0732352206807703	NA	0.142857142857143	0.114707866935281	0.0942206260374199	NA	0.08279493142357	0.0606785392472833	NA	0.0672672793996312
3110043O21Rik	0.149906337799172	0.137277343214919	0.187845189191336	0.0643356265818723	0.0810128754570563	NA	0.175863114528165	0.340502612303499	0.160917800775436	0.120824418666035	0.127410277362671	0.140731895136466	NA	0.0824786098842323
3110062M04Rik	0.105409255338946	0.0610562510872664	0.0452678730212593	0.0610215070911801	0.0600480576769077	NA	NA	0.114707866935281	0.0303099893180039	NA	0.0389643250099598	0.0331922586977549	NA	0.0672672793996312
3110082I17Rik	0.184637236468999	0.106817871887682	0.120510669970603	0.123563087236281	0.0943249068338217	0.14142135623731	0.294883912309794	0.163299316185545	0.19910012560053	0.172132593164774	0.19433913764585	0.127572592343069	0.209656967344384	0.159386815778093
3425401B19Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224846875206644	NA	NA	0.117041147196131
3632451O06Rik	NA	0.160938107436727	0.251671565434673	0.408975151222523	0.387447016289765	NA	0.217072381587726	0.342083727464118	0.162907779813053	NA	0.159862506321969	0.114657787745191	NA	0.0672672793996312
3830406C13Rik	0.105409255338946	0.121823599517061	0.111455642515071	0.101004738057873	0.100402416112812	NA	0.204124145231932	0.234082294392261	0.118992592702628	0.114540532248182	0.128866550053297	0.117458690870259	0.103142124625879	0.0824786098842323
4430402I18Rik	NA	0.0794162302769058	0.153569492970074	0.0643356265818723	0.116951124642715	NA	0.100503781525921	0.163299316185545	0.0720932816543091	0.291540157588207	0.0750249147531519	0.0768378750395299	NA	0.0672672793996312
4833420G17Rik	0.184637236468999	0.164390588675129	0.190880077209896	0.165661319289664	0.162770627682383	0.291729982995789	0.229415733870562	0.316227766016838	0.200666810311791	0.236514749052436	0.182601968279661	0.170539612229426	0.103142124625879	0.146328874267337
4833427G06Rik	NA	NA	NA	NA	0.0346271680532222	NA	NA	0.114707866935281	0.0214274782177742	0.0851256530758749	0.0158970659108583	0.019156525704423	NA	NA
4833439L19Rik	NA	0.16999697941935	0.20106101540302	0.130007467843436	0.16061919498779	0.14142135623731	0.229415733870562	0.24913643956122	0.170893672280538	0.120824418666035	0.150064322536091	0.113019180763432	0.103142124625879	0.117041147196131
4921504E06Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0303099893180039	NA	NA	0.019156525704423	NA	NA
4921507P07Rik	NA	NA	NA	NA	NA	NA	0.100503781525921	0.114707866935281	0.0832562798417445	0.0851256530758749	0.097611024366853	NA	0.103142124625879	0.047511433814558
4921511H03Rik	NA	0.0263981838674227	NA	NA	NA	NA	0.175863114528165	NA	0.0303099893180039	NA	0.0224846875206644	NA	NA	NA
4921524J17Rik	0.184637236468999	0.0794162302769058	0.146581457030589	0.0968263741002544	0.0983540479209807	NA	0.142857142857143	0.163299316185545	0.103621212548105	0.0851256530758749	0.0766997474134213	0.0942460046922103	0.259645393444749	0.106721701823439
4921536K21Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224846875206644	NA	NA	NA
4921539E11Rik	NA	0.0263981838674227	0.0640841336112001	NA	NA	NA	NA	NA	NA	NA	NA	0.0270963907301702	NA	NA
4930402H24Rik	0.105409255338946	0.742429990163742	0.855823599421633	0.368659951826632	0.636644672627559	0.54139029200371	0.96439803948626	1.23411531241765	0.681873539576718	0.673318935382288	0.631813912782393	0.67570111353513	0.390417930348432	0.391400311644182
4930404N11Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0214274782177742	0.0851256530758749	0.0224846875206644	0.019156525704423	NA	NA
4930415F15Rik	NA	0.0992234262979312	0.0640841336112001	0.0497929597731969	NA	NA	0.100503781525921	0.114707866935281	0.0567700281465869	NA	0.0340047057267549	0.0636519078860345	NA	0.0672672793996312
4930415O20Rik	NA	NA	NA	NA	0.0346271680532222	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	0.047511433814558
4930427A07Rik	NA	0.0263981838674227	NA	0.0705053365746256	0.0346271680532222	NA	0.100503781525921	NA	0.052546738120159	NA	0.0420916068383757	NA	NA	0.0777322074336472
4930430F08Rik	NA	0.138428778130201	0.101639453522718	0.0575197308543051	0.0919462140612284	NA	0.142857142857143	0.340502612303499	0.117013919682024	NA	0.0999962194960575	0.0718487431198737	NA	NA
4930432K21Rik	NA	0.0591105751776591	0.0785674201318386	0.0497929597731969	NA	NA	0.100503781525921	0.163299316185545	0.0619601996370762	NA	0.0637091310089996	0.0469668218313862	NA	NA
4930444P10Rik	NA	0.052851642258169	NA	0.0497929597731969	0.0346271680532222	NA	0.175863114528165	NA	0.0835750517079321	0.0851256530758749	0.0914381370331464	0.0270963907301702	0.103142124625879	NA
4930447C04Rik	NA	0.0457548917453887	NA	0.0761860339856396	NA	NA	0.142857142857143	0.290700949866906	0.156985166804901	NA	0.158161647556959	0.019156525704423	NA	0.047511433814558
4930451G09Rik	NA	NA	0.0640841336112001	NA	NA	NA	NA	NA	0.0371305328616253	NA	0.0595793230942171	NA	NA	NA
4930452B06Rik	NA	NA	NA	0.102309442482143	NA	NA	0.261488180184245	0.234082294392261	0.142027228633623	0.0851256530758749	0.10066509544178	0.0718487431198737	NA	0.0777322074336472
4930453N24Rik	0.105409255338946	0.0849377940478526	0.0640841336112001	0.0864585626556352	0.0600480576769077	NA	NA	0.114707866935281	0.105848593228307	0.0851256530758749	0.0958070472933269	0.0815289637797966	NA	0.047511433814558
4930503L19Rik	0.105409255338946	0.15758722977959	0.190880077209896	0.154960500699494	0.104383350095883	0.191273013919001	0.175863114528165	0.201346816564207	0.124748240272865	0.230283093235919	0.101920681086745	0.107450821853803	0.209656967344384	0.126563449052859
4930505A04Rik	NA	0.0373456843486636	0.0785674201318386	0.0287242494810713	0.0346271680532222	NA	0.100503781525921	0.114707866935281	0.0679000703105592	0.0851256530758749	0.0637091310089996	0.0270963907301702	NA	0.047511433814558
4930524B15Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
4930539E08Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0966512560581313	NA	0.0621112581668329	NA	NA	NA
4930544D05Rik	NA	0.0431331092813754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019156525704423	NA	NA
4930550C14Rik	NA	0.0373456843486636	NA	0.0287242494810713	NA	NA	0.100503781525921	NA	0.0214274782177742	NA	0.0275414869223928	0.0331922586977549	0.103142124625879	0.047511433814558
4930558K02Rik	NA	0.0647750275631296	0.120510669970603	0.0545589832434127	0.115540099372931	NA	0.100503781525921	0.114707866935281	0.0644008186111638	NA	0.0641077027697668	0.0270963907301702	NA	0.047511433814558
4930562C15Rik	NA	0.0263981838674227	NA	0.0287242494810713	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	NA	NA	NA
4930578C19Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	0.0158970659108583	0.019156525704423	0.390417930348432	NA
4930579G24Rik	NA	0.0263981838674227	NA	0.0287242494810713	NA	NA	0.100503781525921	NA	NA	NA	NA	NA	NA	0.047511433814558
4930590J08Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	0.0495339419922648	0.0851256530758749	0.061678278124406	0.0270963907301702	NA	NA
4930595M18Rik	NA	NA	NA	NA	NA	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
4931406C07Rik	NA	0.105123297340787	0.106109335953396	0.0924774814244748	0.110096376512636	0.14142135623731	0.192450089729875	0.234082294392261	0.138726006133727	0.193166852321564	0.145284973915511	0.123571916801407	0.209656967344384	0.173673293839437
4931406P16Rik	0.265684465662029	0.322231095105891	0.276725509762693	0.212722044873941	0.233903226226472	0.291729982995789	0.447213595499958	0.461083967620704	0.300317255505192	0.120824418666035	0.235939589802816	0.208962035902632	0.611488689837967	0.261627976067091
4931409K22Rik	NA	NA	NA	NA	0.0346271680532222	NA	NA	NA	0.0428845013935118	NA	0.0337376932580849	NA	NA	NA
4931414P19Rik	NA	0.0837414038627107	0.0607830673854831	0.0728296673811822	0.0878855596252013	NA	NA	0.114707866935281	0.0812364035601047	NA	0.0579236934469574	0.0664944964228774	0.103142124625879	0.106721701823439
4931428F04Rik	NA	0.115608249758702	0.174436768226306	0.0864585626556352	0.0878855596252013	0.14142135623731	0.229415733870562	0.370809924354783	0.163632826931162	NA	0.151054930291276	0.0428667670893307	0.103142124625879	0.063800911508867
4932438A13Rik	0.33129457822454	0.469071497443919	0.44622084608214	0.337766102114318	0.360749985164157	0.341743063086704	0.802955068546966	0.678074865179505	0.537706202540797	0.278423023194852	0.508219807015077	0.354364794975449	0.419664402663152	0.341731550707324
4932438H23Rik	NA	0.0917985092043157	0.0908153218373	0.0287242494810713	0.0600480576769077	NA	NA	NA	0.0405180531938596	0.212397697621437	0.0630978568477743	0.235127406457708	NA	0.047511433814558
4933402J07Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209656967344384	0.047511433814558
4933405L10Rik	NA	NA	NA	NA	0.0346271680532222	NA	NA	NA	0.0214274782177742	NA	NA	NA	NA	NA
4933411K16Rik	NA	NA	NA	NA	0.0346271680532222	NA	NA	NA	0.0303099893180039	NA	0.0318061910415023	0.0331922586977549	NA	NA
4933417A18Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103142124625879	NA
4933427D14Rik	0.149906337799172	0.268945458384085	0.198934200242606	0.138189276402422	0.130584743183319	0.14142135623731	0.539781440240779	0.38502677054341	0.33554940731519	0.248211525323588	0.325435950450989	0.174820761179947	0.103142124625879	0.151794185179729
4933430I17Rik	NA	0.0457548917453887	0.0452678730212593	0.0287242494810713	NA	NA	0.100503781525921	NA	0.0214274782177742	NA	0.0371140025999844	NA	NA	NA
5031439G07Rik	0.214422506967559	0.49221717430374	0.369356600327172	0.121478642709133	0.233903226226472	0.14142135623731	0.377070234044172	0.643201904793881	0.32142271541608	0.128927655782349	0.276530016357686	0.188023657948728	0.146647115021353	0.117041147196131
5330417C22Rik	NA	0.0263981838674227	NA	NA	0.0346271680532222	0.329690236697894	0.527644853011086	0.386333704643128	0.333625767448661	0.120824418666035	0.346999407374928	0.0331922586977549	NA	0.047511433814558
5430427O19Rik	NA	0.0263981838674227	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019156525704423	NA	NA
5730409E04Rik	NA	0.0263981838674227	0.0640841336112001	0.0287242494810713	0.0346271680532222	NA	NA	0.114707866935281	0.0371305328616253	NA	0.0574047952669907	0.0428667670893307	NA	NA
5730455P16Rik	0.142054117143114	0.12473451297462	0.106109335953396	0.108057378264966	0.106172462364243	NA	0.175863114528165	0.363803437554499	0.175071103303218	0.0851256530758749	0.114220794477468	0.111358427136723	NA	0.126563449052859
